x,h,j
2.4525136565922773e-9,-1.0024705392952704e-18,-6.014823235771623e-19
2.4589332402041956e-9,-1.007725446630184e-18,-6.046352679781104e-19
2.4653696274141754e-9,-1.0130078999627183e-18,-6.078047399776311e-19
2.4718228622065396e-9,-1.0183180436878215e-18,-6.10990826212693e-19
2.4782929886807115e-9,-1.0236560229573289e-18,-6.141936137743973e-19
2.4847800510515478e-9,-1.0290219836839553e-18,-6.174131902103732e-19
2.49128409364967e-9,-1.0344160725453097e-18,-6.206496435271859e-19
2.497805160921696e-9,-1.0398384369878433e-18,-6.23903062192706e-19
2.504343297430627e-9,-1.045289225230951e-18,-6.271735351385707e-19
2.510898547856079e-9,-1.050768586270961e-18,-6.304611517625767e-19
2.5174709569946296e-9,-1.0562766698852425e-18,-6.337660019311456e-19
2.5240605697601027e-9,-1.0618136266362823e-18,-6.370881759817695e-19
2.5306674311839186e-9,-1.0673796078758355e-18,-6.404277647255014e-19
2.537291586415328e-9,-1.0729747657490019e-18,-6.437848594494012e-19
2.543933080721803e-9,-1.078599253198454e-18,-6.471595519190724e-19
2.5505919594892756e-9,-1.084253223968557e-18,-6.505519343811342e-19
2.5572682682224767e-9,-1.0899368326095974e-18,-6.539620995657585e-19
2.563962052545281e-9,-1.0956502344820347e-18,-6.573901406892209e-19
2.570673358200942e-9,-1.1013935857606846e-18,-6.608361514564109e-19
2.577402231052493e-9,-1.1071670434390615e-18,-6.6430022606343695e-19
2.5841487170829832e-9,-1.1129707653336046e-18,-6.677824592001629e-19
2.5909128623958253e-9,-1.1188049100880214e-18,-6.712829460528129e-19
2.597694713215142e-9,-1.1246696371776497e-18,-6.748017823065899e-19
2.604494315886017e-9,-1.130565106913762e-18,-6.783390641482572e-19
2.6113117168748467e-9,-1.1364914804479765e-18,-6.818948882687859e-19
2.6181469627696863e-9,-1.1424489197766887e-18,-6.8546935186601335e-19
2.6250001002805056e-9,-1.148437587745444e-18,-6.890625526472665e-19
2.6318711762395416e-9,-1.154457648053418e-18,-6.926745888320508e-19
2.638760237601648e-9,-1.1605092652579175e-18,-6.963055591547506e-19
2.6456673314445422e-9,-1.166592604778814e-18,-6.999555628672886e-19
2.652592504969214e-9,-1.1727078329031417e-18,-7.03624699741885e-19
2.6595358055001716e-9,-1.1788551167895743e-18,-7.073130700737447e-19
2.666497280485797e-9,-1.1850346244730252e-18,-7.110207746838152e-19
2.6734769774987046e-9,-1.1912465248692683e-18,-7.14747914921561e-19
2.6804749442359986e-9,-1.1974909877794966e-18,-7.18494592667698e-19
2.6874912285196334e-9,-1.2037681838949948e-18,-7.222609103369969e-19
2.694525878296773e-9,-1.2100782848018328e-18,-7.260469708810998e-19
2.701578941640053e-9,-1.2164214629854981e-18,-7.2985287779129895e-19
2.7086504667479402e-9,-1.222797891835639e-18,-7.336787351013835e-19
2.7157405019450984e-9,-1.2292077456508358e-18,-7.375246473905015e-19
2.722849095682638e-9,-1.2356511996432931e-18,-7.41390719785976e-19
2.729976296538538e-9,-1.2421284299437119e-18,-7.452770579662272e-19
2.7371221532178993e-9,-1.2486396136060314e-18,-7.49183768163619e-19
2.7442867145533103e-9,-1.2551849286123004e-18,-7.531109571673803e-19
2.751470029505216e-9,-1.2617645538775721e-18,-7.5705873232654335e-19
2.758672147162183e-9,-1.2683786692547349e-18,-7.61027201552841e-19
2.7658931167412708e-9,-1.2750274555394568e-18,-7.650164733236741e-19
2.7731329875884006e-9,-1.2817110944751614e-18,-7.690266566850969e-19
2.780391809178625e-9,-1.2884297687579313e-18,-7.730578612547588e-19
2.787669631116501e-9,-1.2951836620415346e-18,-7.771101972249209e-19
2.794966503136461e-9,-1.301972958942476e-18,-7.811837753654856e-19
2.802282475103075e-9,-1.3087978450449693e-18,-7.852787070269816e-19
2.809617597011482e-9,-1.315658506906096e-18,-7.893951041436576e-19
2.8169719189876516e-9,-1.3225551320608285e-18,-7.935330792364972e-19
2.8243454912887603e-9,-1.3294879090271913e-18,-7.976927454163149e-19
2.83173836430357e-9,-1.3364570273114426e-18,-8.018742163868657e-19
2.8391505885527028e-9,-1.3434626774131929e-18,-8.060776064479158e-19
2.8465822146890226e-9,-1.3505050508306435e-18,-8.103030304983861e-19
2.854033293498014e-9,-1.3575843400658535e-18,-8.145506040395121e-19
2.8615038758980593e-9,-1.364700738629936e-18,-8.188204431779617e-19
2.8689940129408234e-9,-1.3718544410483817e-18,-8.23112664629029e-19
2.876503755811637e-9,-1.379045642866409e-18,-8.274273857198454e-19
2.8840331558297636e-9,-1.3862745406542308e-18,-8.317647243925386e-19
2.8915822644488443e-9,-1.3935413320125175e-18,-8.361247992075106e-19
2.899151133257168e-9,-1.4008462155777205e-18,-8.405077293466323e-19
2.906739813978059e-9,-1.4081893910275333e-18,-8.4491363461652e-19
2.9143483584702644e-9,-1.4155710590863874e-18,-8.493426354518325e-19
2.92197681872824e-9,-1.4229914215308677e-18,-8.537948529185207e-19
2.9296252468825396e-9,-1.4304506811952633e-18,-8.582704087171581e-19
2.937293695200206e-9,-1.437949041977147e-18,-8.627694251862883e-19
2.94498221608506e-9,-1.4454867088428783e-18,-8.67292025305727e-19
2.9526908620780896e-9,-1.4530638878332419e-18,-8.718383326999451e-19
2.96041968585785e-9,-1.4606807860691153e-18,-8.764084716414694e-19
2.968168740240736e-9,-1.4683376117570461e-18,-8.810025670542278e-19
2.9759380781814402e-9,-1.4760345741950406e-18,-8.856207445170244e-19
2.983727752773231e-9,-1.483771883778199e-18,-8.902631302669195e-19
2.991537817248352e-9,-1.4915497520045057e-18,-8.949298512027035e-19
2.999368324978419e-9,-1.499368391480641e-18,-8.996210348883848e-19
3.007219329474717e-9,-1.5072280159277278e-18,-9.043368095566368e-19
3.0150908843885984e-9,-1.5151288401872034e-18,-9.09077304112322e-19
3.0229830435118872e-9,-1.5230710802267322e-18,-9.138426481360394e-19
3.0308958607771744e-9,-1.5310549531460348e-18,-9.18632971887621e-19
3.0388293902582217e-9,-1.539080677182859e-18,-9.234484063097155e-19
3.046783686170369e-9,-1.5471484717189836e-18,-9.282890830313902e-19
3.0547588028708183e-9,-1.555258557286126e-18,-9.331551343716756e-19
3.062754794859104e-9,-1.5634111555720718e-18,-9.380466933432431e-19
3.0707717167773783e-9,-1.5716064894266478e-18,-9.429638936559886e-19
3.0788096234108226e-9,-1.5798447828678484e-18,-9.479068697207091e-19
3.0868685696880584e-9,-1.5881262610879996e-18,-9.528757566528e-19
3.094948610681449e-9,-1.5964511504598383e-18,-9.578706902759032e-19
3.1030498016075113e-9,-1.6048196785427356e-18,-9.628918071256414e-19
3.1111721978273328e-9,-1.6132320740889594e-18,-9.679392444533757e-19
3.119315854846874e-9,-1.6216885670498474e-18,-9.730131402299086e-19
3.1274808283173846e-9,-1.6301893885821323e-18,-9.781136331492795e-19
3.1356671740358227e-9,-1.6387347710543002e-18,-9.832408626325802e-19
3.1438749479451466e-9,-1.6473249480528498e-18,-9.883949688317099e-19
3.1521042061348003e-9,-1.6559601543887834e-18,-9.9357609263327e-19
3.1603550048410056e-9,-1.6646406261039319e-18,-9.987843756623592e-19
3.168627400447185e-9,-1.6733666004774474e-18,-1.0040199602864685e-18
3.176921449484388e-9,-1.6821383160323307e-18,-1.0092829896193985e-18
3.185237208631597e-9,-1.690956012541868e-18,-1.0145736075251208e-18
3.1935747347161545e-9,-1.699819931036226e-18,-1.0198919586217358e-18
3.2019340847141915e-9,-1.7087303138090846e-18,-1.0252381882854507e-18
3.2103153157509374e-9,-1.7176874044241733e-18,-1.0306124426545041e-18
3.2187184851011497e-9,-1.7266914477219734e-18,-1.0360148686331841e-18
3.227143650189545e-9,-1.73574268982645e-18,-1.0414456138958702e-18
3.2355908685910996e-9,-1.7448413781516844e-18,-1.0469048268910108e-18
3.244060198031549e-9,-1.7539877614087486e-18,-1.0523926568452493e-18
3.252551696387687e-9,-1.763182089612403e-18,-1.057909253767442e-18
3.261065421687805e-9,-1.7724246140879768e-18,-1.0634547684527861e-18
3.2696014321121258e-9,-1.7817155874782773e-18,-1.0690293524869665e-18
3.2781597859931217e-9,-1.7910552637504114e-18,-1.074633158250247e-18
3.2867405418159535e-9,-1.8004438982027712e-18,-1.0802663389216628e-18
3.29534375821891e-9,-1.8098817474720547e-18,-1.085929048483233e-18
3.3039694939937286e-9,-1.8193690695401956e-18,-1.0916214417241176e-18
3.3126178080860377e-9,-1.8289061237414574e-18,-1.0973436742448747e-18
3.3212887595957983e-9,-1.838493170769566e-18,-1.1030959024617398e-18
3.3299824077776162e-9,-1.848130472684735e-18,-1.1088782836108411e-18
3.3386988120412517e-9,-1.857818292920944e-18,-1.1146909757525665e-18
3.347438031951934e-9,-1.867556896293039e-18,-1.1205341377758237e-18
3.3562001272308065e-9,-1.8773465490040137e-18,-1.1264079294024082e-18
3.364985157755377e-9,-1.8871875186523297e-18,-1.132312511191398e-18
3.3737931835598312e-9,-1.89708007423913e-18,-1.1382480445434781e-18
3.3826242648355523e-9,-1.90702448617571e-18,-1.144214691705426e-18
3.3914784619314367e-9,-1.917021026290804e-18,-1.1502126157744825e-18
3.40035583535436e-9,-1.9270699678380742e-18,-1.1562419807028448e-18
3.409256445769565e-9,-1.9371715855035543e-18,-1.1623029513021328e-18
3.41818035400113e-9,-1.947326155413215e-18,-1.1683956932479292e-18
3.427127621032288e-9,-1.9575339551404048e-18,-1.174520373084243e-18
3.4360983080059544e-9,-1.9677952637135638e-18,-1.1806771582281385e-18
3.445092476225048e-9,-1.9781103616237386e-18,-1.1868662169742434e-18
3.4541101871529506e-9,-1.9884795308322986e-18,-1.1930877184993793e-18
3.4631515024139707e-9,-1.9989030547786903e-18,-1.1993418328672145e-18
3.472216483793664e-9,-2.0093812183880723e-18,-1.2056287310328435e-18
3.4813051932393705e-9,-2.019914308079235e-18,-1.2119485848475412e-18
3.490417692860538e-9,-2.0305026117723135e-18,-1.2183015670633882e-18
3.4995540449292038e-9,-2.0411464188967253e-18,-1.2246878513380352e-18
3.50871431188039e-9,-2.0518460203990463e-18,-1.2311076122394279e-18
3.5178985563125895e-9,-2.0626017087510334e-18,-1.2375610252506202e-18
3.5271068409880923e-9,-2.0734137779575e-18,-1.2440482667745e-18
3.53633922883353e-9,-2.0842825235644876e-18,-1.2505695141386927e-18
3.545595782940204e-9,-2.0952082426672263e-18,-1.2571249456003359e-18
3.554876566564561e-9,-2.106191233918307e-18,-1.2637147403509845e-18
3.5641816431286687e-9,-2.1172317975358958e-18,-1.2703390785215377e-18
3.5735110762205463e-9,-2.1283302353118213e-18,-1.2769981411870928e-18
3.5828649295947163e-9,-2.1394868506199584e-18,-1.2836921103719752e-18
3.5922432671725394e-9,-2.1507019484244067e-18,-1.290421169054644e-18
3.6016461530426924e-9,-2.1619758352878705e-18,-1.2971855011727225e-18
3.6110736514616525e-9,-2.1733088193800984e-18,-1.3039852916280592e-18
3.620525826854047e-9,-2.184701210486197e-18,-1.3108207262917183e-18
3.6300027438131387e-9,-2.1961533200151524e-18,-1.3176919920090917e-18
3.63950446710131e-9,-2.2076654610083982e-18,-1.3245992766050392e-18
3.6490310616504192e-9,-2.219237948148264e-18,-1.3315427688889586e-18
3.6585825925622856e-9,-2.230871097766629e-18,-1.3385226586599776e-18
3.6681591251091812e-9,-2.2425652278536256e-18,-1.3455391367121753e-18
3.677760724734173e-9,-2.2543206580662047e-18,-1.3525923948397228e-18
3.6873874570516866e-9,-2.2661377097370173e-18,-1.3596826258422105e-18
3.6970393878478533e-9,-2.2780167058830714e-18,-1.366810023529843e-18
3.7067165830810024e-9,-2.2899579712146168e-18,-1.3739747827287702e-18
3.716419108882158e-9,-2.3019618321440752e-18,-1.3811770992864454e-18
3.7261470315554e-9,-2.3140286167948523e-18,-1.3884171700769117e-18
3.735900417578363e-9,-2.3261586550103646e-18,-1.395695193006219e-18
3.745679333602737e-9,-2.3383522783631075e-18,-1.4030113670178645e-18
3.755483846454628e-9,-2.3506098201636076e-18,-1.4103658920981647e-18
3.765314023135065e-9,-2.3629316154695943e-18,-1.4177589692817566e-18
3.775169930820501e-9,-2.375318001095211e-18,-1.4251908006571268e-18
3.7850516368631646e-9,-2.3877693156200868e-18,-1.4326615893720522e-18
3.794959208791647e-9,-2.400285899398753e-18,-1.440171539639252e-18
3.804892714311248e-9,-2.412868094569803e-18,-1.447720856741882e-18
3.814852221304494e-9,-2.4255162450653053e-18,-1.4553097470391833e-18
3.824837797831641e-9,-2.438230696620266e-18,-1.4629384179721598e-18
3.834849512131053e-9,-2.4510117967819623e-18,-1.4706070780691774e-18
3.8448874326197065e-9,-2.463859894919493e-18,-1.478315936951696e-18
3.854951627893715e-9,-2.4767753422333997e-18,-1.4860652053400401e-18
3.865042166728695e-9,-2.489758491765141e-18,-1.4938550950590847e-18
3.87515911808029e-9,-2.5028096984068017e-18,-1.5016858190440811e-18
3.885302551084684e-9,-2.5159293189108587e-18,-1.5095575913465152e-18
3.8954725350589645e-9,-2.529117711899786e-18,-1.5174706271398718e-18
3.905669139501726e-9,-2.542375237876026e-18,-1.5254251427256156e-18
3.915892434093431e-9,-2.555702259231696e-18,-1.5334213555390176e-18
3.926142488696932e-9,-2.569099140258556e-18,-1.5414594841551336e-18
3.936419373358e-9,-2.582566247158031e-18,-1.549539748294819e-18
3.94672315830571e-9,-2.5961039480510993e-18,-1.5576623688306596e-18
3.95705391395296e-9,-2.6097126129884062e-18,-1.565827567793044e-18
3.967411710897008e-9,-2.6233926139604546e-18,-1.574035568376273e-18
3.977796619919858e-9,-2.6371443249076415e-18,-1.582286594944585e-18
3.988208711988786e-9,-2.650968121730542e-18,-1.5905808730383253e-18
3.998648058256879e-9,-2.664864382300251e-18,-1.598918629380151e-18
4.009114730063405e-9,-2.6788334864685616e-18,-1.6073000918811371e-18
4.0196087989344325e-9,-2.692875816078518e-18,-1.615725489647111e-18
4.030130336583205e-9,-2.7069917549747087e-18,-1.6241950529848254e-18
4.040679414910676e-9,-2.7211816890138135e-18,-1.632709013408288e-18
4.051256106006055e-9,-2.735446006075224e-18,-1.6412676036451344e-18
4.0618604821472e-9,-2.749785096071514e-18,-1.6498710576429086e-18
4.0724926158011604e-9,-2.764199350959163e-18,-1.658519610575498e-18
4.083152579624718e-9,-2.778689164749332e-18,-1.6672134988495991e-18
4.093840446464792e-9,-2.7932549335185076e-18,-1.6759529601111047e-18
4.10455628935898e-9,-2.807897055419393e-18,-1.6847382332516361e-18
4.115300181536109e-9,-2.8226159306918555e-18,-1.6935695584151133e-18
4.126072196416622e-9,-2.8374119616737144e-18,-1.7024471770042288e-18
4.136872407613208e-9,-2.8522855528119165e-18,-1.7113713316871501e-18
4.1477008889311926e-9,-2.867237110673434e-18,-1.7203422664040607e-18
4.158557714369089e-9,-2.8822670439564436e-18,-1.7293602263738662e-18
4.169442958119159e-9,-2.8973757635015735e-18,-1.7384254581009444e-18
4.180356694567811e-9,-2.912563682302986e-18,-1.7475382093817915e-18
4.1912989982961695e-9,-2.9278312155197454e-18,-1.7566987293118476e-18
4.2022699440806254e-9,-2.94317878048723e-18,-1.765907268292338e-18
4.213269606893252e-9,-2.9586067967284026e-18,-1.775164078037042e-18
4.224298061902365e-9,-2.974115685965346e-18,-1.784469411579208e-18
4.235355384473089e-9,-2.9897058721308647e-18,-1.793823523278519e-18
4.246441650167752e-9,-3.0053777813799033e-18,-1.803226668827942e-18
4.257556934746539e-9,-3.0211318421013907e-18,-1.8126791052608347e-18
4.26870131416789e-9,-3.036968484929778e-18,-1.822181090957867e-18
4.279874864589069e-9,-3.052888142756883e-18,-1.83173288565413e-18
4.291077662366738e-9,-3.0688912507437983e-18,-1.841334750446279e-18
4.302309784057377e-9,-3.084978246332639e-18,-1.850986947799584e-18
4.313571306417854e-9,-3.1011495692585718e-18,-1.860689741555143e-18
4.324862306406004e-9,-3.11740566156191e-18,-1.8704433969371462e-18
4.336182861181053e-9,-3.1337469676000504e-18,-1.88024818056003e-18
4.3475330481041925e-9,-3.1501739340596885e-18,-1.8901043604358135e-18
4.358912944739167e-9,-3.1666870099691123e-18,-1.9000122059814676e-18
4.370322628852675e-9,-3.183286646710293e-18,-1.9099719880261758e-18
4.381762178415046e-9,-3.1999732980314277e-18,-1.919983978818857e-18
4.393231671600646e-9,-3.2167474200591673e-18,-1.9300484520355005e-18
4.404731186788468e-9,-3.2336094713111575e-18,-1.9401656827866947e-18
4.41626080256272e-9,-3.2505599127086525e-18,-1.950335947625192e-18
4.427820597713252e-9,-3.267599207588956e-18,-1.9605595245533738e-18
4.439410651236152e-9,-3.284727821718166e-18,-1.9708366930309e-18
4.4510310423343415e-9,-3.301946223303989e-18,-1.9811677339823933e-18
4.462681850418e-9,-3.319254883008371e-18,-1.9915529298050228e-18
4.474363155105172e-9,-3.3366542739604514e-18,-2.001992564376271e-18
4.4860750362223585e-9,-3.3541448717695722e-18,-2.0124869230617435e-18
4.4978175738049376e-9,-3.371727154538089e-18,-2.0230362927228535e-18
4.509590848097859e-9,-3.389401602874661e-18,-2.0336409617247968e-18
4.521394939556062e-9,-3.407168699907194e-18,-2.0443012199443164e-18
4.53322992884508e-9,-3.4250289312961273e-18,-2.0550173587776768e-18
4.5450958968416485e-9,-3.4429827852477983e-18,-2.0657896711486793e-18
4.556992924634148e-9,-3.461030752527614e-18,-2.0766184515165683e-18
4.568921093523209e-9,-3.479173326473552e-18,-2.0875039958841316e-18
4.580880485022331e-9,-3.497411003009738e-18,-2.0984466018058432e-18
4.59287118085832e-9,-3.5157442806598164e-18,-2.10944656839589e-18
4.6048932629719055e-9,-3.534173660560674e-18,-2.1205041963364044e-18
4.616946813518362e-9,-3.552699646476225e-18,-2.1316197878857355e-18
4.629031914867929e-9,-3.5713227448109736e-18,-2.1427936468865846e-18
4.641148649606533e-9,-3.59004346462409e-18,-2.1540260787744543e-18
4.6532971005362165e-9,-3.608862317643126e-18,-2.165317390585876e-18
4.665477350675761e-9,-3.627779818278086e-18,-2.176667890966852e-18
4.6776894832613105e-9,-3.646796483635577e-18,-2.1880778901813467e-18
4.689933581746806e-9,-3.665912833532737e-18,-2.1995477001196427e-18
4.702209729804714e-9,-3.685129390511687e-18,-2.2110776343070126e-18
4.714518011326457e-9,-3.7044466798535955e-18,-2.2226680079121577e-18
4.726858510423069e-9,-3.7238652295931655e-18,-2.2343191377558995e-18
4.739231311425729e-9,-3.7433855705330055e-18,-2.2460313423198035e-18
4.751636498886414e-9,-3.763008236258256e-18,-2.2578049417549538e-18
4.764074157578346e-9,-3.782733763150971e-18,-2.2696402578905826e-18
4.77654437249672e-9,-3.802562690405014e-18,-2.2815376142430088e-18
4.7890472288591546e-9,-3.822495560040591e-18,-2.293497336024355e-18
4.801582812106327e-9,-3.8425329169191495e-18,-2.3055197501514903e-18
4.81415120790262e-9,-3.862675308758376e-18,-2.3176051852550255e-18
4.82675250213657e-9,-3.8829232861469396e-18,-2.329753971688164e-18
4.839386780921609e-9,-3.903277402559802e-18,-2.3419664415358814e-18
4.852054130596516e-9,-3.923738214373118e-18,-2.3542429286238714e-18
4.864754637726086e-9,-3.944306280879577e-18,-2.3665837685277465e-18
4.877488389101683e-9,-3.964982164303621e-18,-2.378989298582173e-18
4.8902554717419095e-9,-3.9857664298169475e-18,-2.3914598578901687e-18
4.903055972893067e-9,-4.0066596455537296e-18,-2.4039957873322382e-18
4.9158899800299075e-9,-4.027662382626407e-18,-2.4165974295758447e-18
4.928757580856091e-9,-4.0487752151410645e-18,-2.429265129084639e-18
4.941658863304849e-9,-4.069998720213228e-18,-2.4419992321279373e-18
4.9545939155396416e-9,-4.091333477983739e-18,-2.454800086790244e-18
4.9675628259546204e-9,-4.112780071634376e-18,-2.4676680429806255e-18
4.980565683175397e-9,-4.134339087404068e-18,-2.480603452442441e-18
4.993602576059501e-9,-4.156011114604681e-18,-2.4936066687628087e-18
5.0066735936970524e-9,-4.177796745637226e-18,-2.506678047382336e-18
5.019778825411432e-9,-4.199696576008163e-18,-2.5198179456048978e-18
